volcano_number,volcano_name,primary_volcano_type,last_eruption_year,country,region,latitude,longitude,elevation,eruption_number,vei
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",35.361,138.728,3776,17425,3.0
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",35.361,138.728,3776,17424,1.0
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",35.361,138.728,3776,17423,2.0
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",35.361,138.728,3776,17421,2.0
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",35.361,138.728,3776,17420,2.0
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",35.361,138.728,3776,17419,2.0
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",35.361,138.728,3776,17418,2.0
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",35.361,138.728,3776,17413,5.0
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",35.361,138.728,3776,17411,4.0
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",35.361,138.728,3776,17409,5.0
382100,Furnas,Stratovolcano,1630,Portugal,Atlantic Ocean,37.77,-25.32,805,13042,5.0
382100,Furnas,Stratovolcano,1630,Portugal,Atlantic Ocean,37.77,-25.32,805,13041,4.0
382100,Furnas,Stratovolcano,1630,Portugal,Atlantic Ocean,37.77,-25.32,805,13040,3.0
382100,Furnas,Stratovolcano,1630,Portugal,Atlantic Ocean,37.77,-25.32,805,13039,4.0
382100,Furnas,Stratovolcano,1630,Portugal,Atlantic Ocean,37.77,-25.32,805,13038,4.0
382100,Furnas,Stratovolcano,1630,Portugal,Atlantic Ocean,37.77,-25.32,805,13037,5.0
334070,Galapagos Rift,Submarine,1996,Undersea Features,Hawaii and Pacific Ocean,0.792,-86.15,-2430,10348,0.0
334070,Galapagos Rift,Submarine,1996,Undersea Features,Hawaii and Pacific Ocean,0.792,-86.15,-2430,10347,0.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,20764,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11381,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11380,3.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11379,3.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11378,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11377,3.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11376,1.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11375,1.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11374,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11373,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11372,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11371,1.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11370,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11369,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11368,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11367,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11365,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11363,3.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11362,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11361,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11360,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11359,3.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11358,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11357,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11356,3.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11355,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11354,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11353,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11352,3.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11351,3.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11350,3.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11349,3.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11348,3.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11347,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11346,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11345,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11344,2.0
351080,Galeras,Complex,2014,Colombia,South America,1.22,-77.37,4276,11343,3.0
263140,Galunggung,Stratovolcano,1984,Indonesia,Indonesia,-7.25,108.058,2168,15722,1.0
263140,Galunggung,Stratovolcano,1984,Indonesia,Indonesia,-7.25,108.058,2168,15721,4.0
263140,Galunggung,Stratovolcano,1984,Indonesia,Indonesia,-7.25,108.058,2168,15720,1.0
263140,Galunggung,Stratovolcano,1984,Indonesia,Indonesia,-7.25,108.058,2168,15719,3.0
263140,Galunggung,Stratovolcano,1984,Indonesia,Indonesia,-7.25,108.058,2168,15718,5.0
263140,Galunggung,Stratovolcano,1984,Indonesia,Indonesia,-7.25,108.058,2168,15716,5.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,22295,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,22150,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,21087,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,20989,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,20766,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,20765,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16677,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16676,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16675,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16674,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16673,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16672,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16671,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16670,3.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16669,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16668,3.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16667,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16666,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16665,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16664,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16663,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16662,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16661,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16660,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16659,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16658,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16657,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16656,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16655,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16654,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16653,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16652,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16651,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16649,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16648,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16647,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16646,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16645,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16644,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16643,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16642,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16641,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16640,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16637,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16636,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16635,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16634,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16633,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16632,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16631,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16630,3.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16629,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16628,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16627,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16626,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16625,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16623,1.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16621,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16620,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16619,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16617,3.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16616,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16615,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16614,3.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16613,3.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16612,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16611,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16610,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16609,3.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16608,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16607,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16605,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16604,3.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16603,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16602,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16601,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16600,3.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16599,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16598,2.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16490,3.0
268060,Gamalama,Stratovolcano(es),2018,Indonesia,Indonesia,0.8,127.33,1715,16597,3.0
268040,Gamkonora,Stratovolcano,2007,Indonesia,Indonesia,1.38,127.53,1635,20915,1.0
268040,Gamkonora,Stratovolcano,2007,Indonesia,Indonesia,1.38,127.53,1635,16595,2.0
268040,Gamkonora,Stratovolcano,2007,Indonesia,Indonesia,1.38,127.53,1635,16594,1.0
268040,Gamkonora,Stratovolcano,2007,Indonesia,Indonesia,1.38,127.53,1635,16593,1.0
268040,Gamkonora,Stratovolcano,2007,Indonesia,Indonesia,1.38,127.53,1635,16592,2.0
268040,Gamkonora,Stratovolcano,2007,Indonesia,Indonesia,1.38,127.53,1635,16591,2.0
268040,Gamkonora,Stratovolcano,2007,Indonesia,Indonesia,1.38,127.53,1635,16590,2.0
268040,Gamkonora,Stratovolcano,2007,Indonesia,Indonesia,1.38,127.53,1635,16589,2.0
268040,Gamkonora,Stratovolcano,2007,Indonesia,Indonesia,1.38,127.53,1635,16588,1.0
268040,Gamkonora,Stratovolcano,2007,Indonesia,Indonesia,1.38,127.53,1635,16587,2.0
268040,Gamkonora,Stratovolcano,2007,Indonesia,Indonesia,1.38,127.53,1635,16586,2.0
268040,Gamkonora,Stratovolcano,2007,Indonesia,Indonesia,1.38,127.53,1635,16585,2.0
268040,Gamkonora,Stratovolcano,2007,Indonesia,Indonesia,1.38,127.53,1635,16584,5.0
268040,Gamkonora,Stratovolcano,2007,Indonesia,Indonesia,1.38,127.53,1635,16583,3.0
320200,Garibaldi,Stratovolcano,-8060,Canada,Canada and Western USA,49.85,-123.0,2678,20446,3.0
257020,Gaua,Stratovolcano,2011,Vanuatu,Melanesia and Australia,-14.27,167.5,797,20938,1.0
257020,Gaua,Stratovolcano,2011,Vanuatu,Melanesia and Australia,-14.27,167.5,797,15231,2.0
257020,Gaua,Stratovolcano,2011,Vanuatu,Melanesia and Australia,-14.27,167.5,797,15230,2.0
257020,Gaua,Stratovolcano,2011,Vanuatu,Melanesia and Australia,-14.27,167.5,797,15229,1.0
257020,Gaua,Stratovolcano,2011,Vanuatu,Melanesia and Australia,-14.27,167.5,797,15228,1.0
257020,Gaua,Stratovolcano,2011,Vanuatu,Melanesia and Australia,-14.27,167.5,797,15227,2.0
257020,Gaua,Stratovolcano,2011,Vanuatu,Melanesia and Australia,-14.27,167.5,797,15226,2.0
257020,Gaua,Stratovolcano,2011,Vanuatu,Melanesia and Australia,-14.27,167.5,797,15225,2.0
257020,Gaua,Stratovolcano,2011,Vanuatu,Melanesia and Australia,-14.27,167.5,797,15224,2.0
257020,Gaua,Stratovolcano,2011,Vanuatu,Melanesia and Australia,-14.27,167.5,797,15223,2.0
257020,Gaua,Stratovolcano,2011,Vanuatu,Melanesia and Australia,-14.27,167.5,797,15222,2.0
257020,Gaua,Stratovolcano,2011,Vanuatu,Melanesia and Australia,-14.27,167.5,797,15221,2.0
257020,Gaua,Stratovolcano,2011,Vanuatu,Melanesia and Australia,-14.27,167.5,797,15220,2.0
257020,Gaua,Stratovolcano,2011,Vanuatu,Melanesia and Australia,-14.27,167.5,797,15219,3.0
257020,Gaua,Stratovolcano,2011,Vanuatu,Melanesia and Australia,-14.27,167.5,797,15218,2.0
257020,Gaua,Stratovolcano,2011,Vanuatu,Melanesia and Australia,-14.27,167.5,797,15217,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15665,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15664,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15495,1.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15663,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15662,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15661,1.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15660,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15659,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15658,1.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15657,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15656,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15655,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15654,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15653,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15652,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15651,3.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15650,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15649,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15648,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15647,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15632,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15631,3.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15629,3.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15628,2.0
263060,Gede-Pangrango,Stratovolcano(es),1957,Indonesia,Indonesia,-6.77,106.965,3008,15627,3.0
214070,Ghegham Volcanic Ridge,Volcanic field,-1900,Armenia,Mediterranean and Western Asia,40.283,45.0,3597,13545,0.0
321020,Glacier Peak,Stratovolcano,1700,United States,Canada and Western USA,48.112,-121.113,3213,20474,2.0
321020,Glacier Peak,Stratovolcano,1700,United States,Canada and Western USA,48.112,-121.113,3213,20472,3.0
321020,Glacier Peak,Stratovolcano,1700,United States,Canada and Western USA,48.112,-121.113,3213,20471,4.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19026,1.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19025,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19024,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19023,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19022,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19020,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19019,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19018,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19017,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19016,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19015,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19014,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19012,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19011,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19010,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19009,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19008,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19007,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19006,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19005,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19004,0.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19003,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19002,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19001,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,19000,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18999,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18998,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18997,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18996,0.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18995,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18994,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18993,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18992,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18991,0.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18990,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18989,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18988,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18987,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18986,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18985,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18984,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18983,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18982,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18981,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18980,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18979,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18978,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18977,3.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18976,0.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18975,2.0
300070,Gorely,Caldera,2010,Russia,Kamchatka and Mainland Asia,52.559,158.03,1799,18974,0.0
371060,Grimsnes,Crater rows,-3500,Iceland,Iceland and Arctic Ocean,64.05,-20.883,200,12539,2.0
371060,Grimsnes,Crater rows,-3500,Iceland,Iceland and Arctic Ocean,64.05,-20.883,200,12538,0.0
371060,Grimsnes,Crater rows,-3500,Iceland,Iceland and Arctic Ocean,64.05,-20.883,200,12537,0.0
371060,Grimsnes,Crater rows,-3500,Iceland,Iceland and Arctic Ocean,64.05,-20.883,200,12536,0.0
371060,Grimsnes,Crater rows,-3500,Iceland,Iceland and Arctic Ocean,64.05,-20.883,200,12535,2.0
371060,Grimsnes,Crater rows,-3500,Iceland,Iceland and Arctic Ocean,64.05,-20.883,200,12534,0.0
371060,Grimsnes,Crater rows,-3500,Iceland,Iceland and Arctic Ocean,64.05,-20.883,200,12533,3.0
371060,Grimsnes,Crater rows,-3500,Iceland,Iceland and Arctic Ocean,64.05,-20.883,200,12532,2.0
371060,Grimsnes,Crater rows,-3500,Iceland,Iceland and Arctic Ocean,64.05,-20.883,200,12531,0.0
371060,Grimsnes,Crater rows,-3500,Iceland,Iceland and Arctic Ocean,64.05,-20.883,200,12529,3.0
373010,Grimsvotn,Caldera,2011,Iceland,Iceland and Arctic Ocean,64.416,-17.316,1719,20767,4.0
373010,Grimsvotn,Caldera,2011,Iceland,Iceland and Arctic Ocean,64.416,-17.316,1719,12842,3.0
373010,Grimsvotn,Caldera,2011,Iceland,Iceland and Arctic Ocean,64.416,-17.316,1719,12841,3.0
373010,Grimsvotn,Caldera,2011,Iceland,Iceland and Arctic Ocean,64.416,-17.316,1719,12840,3.0
